# maxrange N1 N2 finalcard time(s)
6517763 3387813 2133811 5223222 0.074012 
18550974 7848550 2967550 12243719 0.161336 
2350266 1688455 1139013 2170200 0.031816 
4818431 436442 3547424 813102 0.006282 
7571860 5788765 992071 7161993 0.086848 
14059497 11803488 13922093 13674543 0.160579 
1542432 126272 13387 234835 0.002269 
8727223 7298190 2427426 8476684 0.110096 
16542618 13336832 2001354 15794485 0.179069 
8351597 3684308 6013950 5689347 0.088411 
7385712 6301345 5372279 7158506 0.072498 
5936686 5331331 1241899 5891643 0.063039 
8286952 778145 2825708 1485437 0.014757 
5621736 4290837 3972540 5331060 0.070412 
5814465 5164227 371870 5702783 0.061180 
19809556 15438843 4607869 18967842 0.289828 
1103858 17359 448385 34341 0.000306 
3543197 771923 1542008 1356728 0.014608 
12297102 3331775 10177555 5859452 0.079104 
16483390 7420330 4187269 11513389 0.188013 
4018108 1775482 1996978 2626673 0.033782 
18490020 12014400 2611154 16665369 0.202610 
4402325 3899520 4385677 4369638 0.052938 
11309106 873393 9457358 1684155 0.016194 
15281646 8167050 12141285 11817785 0.166649 
6669172 4871942 6116364 6253600 0.085643 
18270517 8199270 9239552 12540408 0.192038 
12997911 7556109 4151834 10550235 0.150442 
18801683 1017140 12656958 1982054 0.016317 
2624176 2014922 1153026 2481722 0.033076 
6811446 2860939 4944944 4115304 0.048115 
15542732 4143103 1274108 7037862 0.088120 
5712158 1735936 2466165 2814829 0.035020 
3041985 822242 26469 1428186 0.018205 
13417521 7195590 6622420 10371452 0.152176 
11894275 1633418 3719911 3016810 0.031368 
5048095 1451910 4706922 2480249 0.023924 
6937767 2802370 5862549 4472559 0.069747 
6290514 3227743 118743 4963269 0.069684 
19648954 1412065 1422350 2642350 0.027961 
7881036 1584495 4048799 2799373 0.034436 
5856120 2876544 4964606 4219684 0.056202 
4543597 2223512 1728866 3370412 0.041188 
4746770 701088 907719 1260666 0.014135 
19571025 87456 3290665 174596 0.001318 
19863529 17128042 14534483 19525691 0.274348 
17950192 15321388 14012929 17553753 0.253819 
2418520 1642563 298819 2188465 0.030564 
9328061 1654059 5606267 2983813 0.029982 
16008623 16843 9154065 33667 0.000307 
13910891 2359074 13687502 4289919 0.051997 
4602030 1251063 2392927 2052327 0.022089 
1539356 297886 203615 550883 0.005556 
19190602 16981861 13426705 18984378 0.273203 
3832171 274333 37886 518979 0.003930 
3262061 2471774 386768 3073093 0.035483 
16665796 8303440 15182505 12126373 0.170514 
9797542 8718582 8230903 9744076 0.105171 
5819605 416139 5725086 798994 0.007683 
14344580 9421635 7680754 12766508 0.172764 
8255471 7027995 733832 8066885 0.084294 
12857501 10045671 5023937 12082148 0.159416 
6913209 5530125 5509019 6527614 0.073785 
6103812 5755461 2908639 6083299 0.055398 
9935983 3125326 7127072 5317343 0.067516 
5714397 2457428 1409201 3772178 0.048234 
2380193 1476565 1323426 2103256 0.031139 
4694087 3015840 1128474 4080710 0.048480 
17898352 8714808 10952399 13187949 0.179693 
6036945 5761274 2881496 6021272 0.058290 
15778000 8333772 8701251 12183306 0.178413 
13117447 434989 4588214 858224 0.008059 
19593952 1492195 12555826 2879464 0.031478 
14974688 3359591 12187527 6044425 0.071406 
2068815 1793920 948758 2017681 0.018578 
4586664 3483164 3115430 4350679 0.057164 
15681894 7907811 13229897 11579112 0.178607 
1039909 700510 770467 906756 0.011279 
5800234 2905405 5430844 4411493 0.070681 
13909257 1915159 5473411 3643734 0.030964 
6511380 2473983 2160378 3960630 0.053843 
15082984 12303942 4224816 14551138 0.180199 
9472921 1134899 3546906 2025112 0.018195 
1622699 1597294 430390 1622119 0.011000 
3187891 1476345 749623 2163217 0.028548 
17911446 11853972 11036792 15908236 0.223072 
9399844 5170968 1945063 7467616 0.082399 
4242461 2495955 3057996 3318842 0.037143 
6414489 2846166 2696228 4419837 0.066866 
14251885 9443927 4291295 12784503 0.197949 
2099231 210308 784237 387662 0.003616 
3244701 1507657 1250227 2312683 0.029173 
18029445 6553125 14471914 10620416 0.146708 
18399376 11580158 11847295 15722914 0.194125 
2974659 1939048 176900 2469727 0.030753 
1691277 502186 294015 853773 0.009000 
18285211 17486394 11844057 18254406 0.238845 
2527672 556457 2001623 960044 0.011204 
8942161 8866093 8468507 8941246 0.083261 
3194047 1203508 2937588 1966014 0.023908 
17809630 16480353 6803790 17707592 0.222443 
1054331 630340 1003649 900202 0.012189 
19083776 7270095 3874130 12083112 0.157206 
9999504 4231470 3483025 6578479 0.084546 
12974164 8621743 11159491 11815236 0.171806 
7181793 6843328 6477470 7168880 0.061891 
7445421 3822020 54252 5740816 0.091514 
6066380 2673171 6050287 4034918 0.055379 
17458331 3873239 7102250 6876784 0.087610 
3998697 3580973 629863 3937615 0.039450 
16552787 13075984 15873122 15925042 0.203080 
19312970 11910792 6815536 15965370 0.214192 
17072707 687676 3389537 1348397 0.012414 
14219413 4927829 12321064 8022896 0.101781 
7664246 4679593 3321187 6502866 0.095516 
16387181 2519855 6565759 4644212 0.057036 
3954856 3832655 1861687 3952655 0.033217 
14648506 6059815 3034642 10417812 0.118034 
8756573 2466675 4105148 4141436 0.045463 
17400436 6346660 8981878 10112648 0.150599 
18127085 17785797 9266071 18122863 0.217034 
2478537 1788520 1485030 2364452 0.030025 
17079794 11891422 16100692 15404711 0.197309 
15577834 4691773 5514375 8396011 0.097542 
13242336 8583140 9488354 11649929 0.149383 
3498165 2516561 1949158 3216321 0.041172 
15230690 12809409 8506012 14847425 0.163532 
19241473 5394217 4738941 9042102 0.139173 
18058187 9179369 10338999 13884381 0.180025 
13139345 7114479 5320578 10707451 0.137893 
7678995 506749 7460192 971549 0.008332 
19486767 1934109 10279216 3702408 0.031055 
2133343 2113702 2071840 2133246 0.016115 
14702499 3343537 14281543 6003646 0.061979 
12226445 8698565 4280110 11148953 0.159460 
15162991 2740993 5035910 4995148 0.055071 
15726636 8877115 14560393 12798024 0.169856 
8846449 6608138 4453734 8469560 0.113615 
13105161 317030 295664 626843 0.005460 
18477456 12705805 15570046 16440457 0.209665 
8962031 3075854 2904709 5163881 0.077971 
1111673 822261 633195 1011726 0.011045 
19272057 3808112 18086655 6833672 0.079530 
15483186 13601006 610648 15208014 0.158209 
1513528 24031 918170 47751 0.000380 
12510978 6986772 5359122 9649201 0.117641 
17379069 11299690 6709420 15985903 0.168109 
17621714 4596462 9384760 7718993 0.091146 
2854715 2039331 903972 2665047 0.033008 
14350996 12987653 2904840 14242835 0.147057 
14543698 8348936 5765397 11859524 0.172430 
9043554 7321483 4371400 8755555 0.115750 
12845455 6918628 7347755 9604186 0.131252 
10512841 3235441 10391889 5339977 0.075727 
15172604 8122529 3983436 11598625 0.165606 
7550726 6759629 1561132 7489347 0.075722 
3661726 1054726 1936391 1767014 0.019394 
6219942 5913627 216329 6200003 0.055589 
19499550 12811288 11168296 16777358 0.283978 
14075089 8669597 9307093 12264865 0.180859 
3085906 2411796 1058279 2941709 0.036286 
6727347 4191039 4193487 5762052 0.087055 
11969827 11358938 2828444 11940394 0.111342 
13463042 481527 1799129 942726 0.009506 
18425843 3859094 2863138 6819028 0.082217 
19084675 14669196 3245418 18017829 0.262375 
10602530 5480250 7823851 8185656 0.104624 
1222395 300442 1136387 542489 0.005318 
12307073 5664913 4451202 7951429 0.111056 
4445371 1062525 1916387 1829984 0.021308 
8631099 1080414 576319 2047982 0.018888 
13826286 651360 7965165 1251944 0.012262 
13658959 1356412 13573858 2582557 0.025671 
7401175 3979987 3557432 5573727 0.078021 
3052472 947100 1915754 1674018 0.015172 
2126378 1712011 1181388 2062693 0.019743 
17133871 5988181 14282556 9675173 0.125563 
17970373 10294713 8614870 14743613 0.211754 
2257597 1028028 1019922 1623395 0.020035 
12850260 6953797 1666883 9920700 0.119068 
16615708 2851804 7164679 5277566 0.061733 
7769243 4026565 3755109 6176065 0.073099 
13944554 13178999 5766864 13907419 0.129811 
1345730 878826 1194024 1184051 0.015343 
16914554 5131128 6732198 8364258 0.100471 
11557285 3146457 7852731 5553146 0.068554 
8691156 7687121 2730750 8462562 0.096989 
19177881 7677160 865293 12461673 0.164231 
13951831 3610932 11485384 6330748 0.073664 
19318443 3235486 15374933 5904174 0.068730 
15934151 11541025 11755064 14624974 0.188256 
9064496 6184525 645138 8186012 0.105839 
10436812 10013551 8025090 10423030 0.102589 
7205649 1256295 685966 2380793 0.022537 
4522045 3280137 1593989 4206446 0.060466 
15225995 7028202 3901856 11274129 0.137411 
12224574 3836607 385132 6703235 0.077865 
19570228 19354231 17660044 19569479 0.236395 
17600757 15074306 11921549 17049047 0.236096 
8604451 961479 4336714 1834502 0.016602 
6493749 3908643 6277936 5341758 0.082543 
13299698 11532537 3214541 12997794 0.142619 
6069997 1690717 5660722 2914704 0.036212 
13275646 8823068 9634967 12100001 0.173733 
10314043 9764471 9546568 10279059 0.099134 
18056391 5160304 15975871 9314430 0.105770 
10280965 8845032 3194315 10113113 0.120739 
9851193 1840535 493251 3361143 0.034083 
7451950 7377971 3828142 7451151 0.057993 
8572754 610194 4222774 1158070 0.013801 
15066503 12039523 3236759 14378873 0.167447 
8366202 4322762 3644413 5773549 0.072318 
1114191 116689 1112702 224955 0.001791 
6681034 842338 1263557 1550370 0.018041 
15079503 2031849 11528069 3763712 0.034344 
11521238 11013070 940480 11506624 0.105905 
15370606 7686529 11722761 11692585 0.160848 
3213769 2997018 267533 3192771 0.029831 
3182071 2754779 2539241 3138953 0.032312 
11754825 9257639 10519386 10740680 0.130032 
6821329 5154362 3702243 6418559 0.083261 
7703883 6176438 1556444 7415850 0.088158 
1334426 8987 917679 17647 0.000185 
8015460 6828943 7536749 7787793 0.082426 
15611315 14686405 1637625 15524772 0.153693 
19648905 19364141 4699654 19644108 0.233073 
15019511 2693857 3964647 4868979 0.058430 
8348505 2955963 5788983 4832145 0.068258 
11456646 7097969 11295984 9921230 0.141414 
4808331 4215863 4428889 4741502 0.056511 
5274394 2086135 1144134 3416074 0.038655 
12591415 1729191 6325740 3142586 0.036404 
19712723 14223781 9744110 17842689 0.256514 
14105782 8737626 8704728 12117836 0.176308 
11745091 8953206 6492549 10988068 0.143590 
8994032 1219920 114795 2231881 0.022884 
9129451 2539279 3463103 4447219 0.052592 
1098225 52968 141679 103298 0.001008 
8629733 7376426 3907776 8486953 0.107926 
6769450 1949922 6631459 3340849 0.037244 
1197385 768896 604220 1036347 0.011371 
14096829 12134522 13879830 13929040 0.160165 
3284259 836019 3197965 1457697 0.016203 
17678852 3767848 1154188 6473763 0.085942 
6959080 799312 6323735 1491399 0.013537 
3633811 303809 918694 579931 0.005287 
5751950 3705069 3003990 4980710 0.068167 
19192426 16436738 5341213 18807941 0.264045 
7169008 231969 468480 449142 0.003528 
12863766 1014391 4388920 1949392 0.019215 
15515175 9257966 6296243 12846202 0.182413 
6977268 5749970 5388133 6834643 0.073503 
14953927 8701782 2391951 12416294 0.171978 
12624099 8283020 5236678 11175060 0.139700 
11909283 6850701 3601752 9210878 0.136132 
12704851 5524756 8901505 8825536 0.122726 
15146222 3894120 8105920 6628073 0.098361 
6169466 3720307 5911572 5167476 0.070487 
18338796 10767343 14746905 14340679 0.163165 
9793927 8161632 1422618 9541696 0.122800 
2446444 1935859 2292696 2315187 0.029826 
1712142 602466 36407 962947 0.010968 
4262099 2761072 1871600 3723477 0.044376 
17007261 14492065 9699493 16460796 0.190344 
16711504 13163778 11275446 16213392 0.193963 
2383176 2311001 426092 2381239 0.021640 
13005634 7525962 10839976 10912652 0.139100 
11202677 8594746 5922646 10581114 0.153583 
10472696 10121515 5926058 10467053 0.096516 
1638765 1095458 658522 1441337 0.017195 
13314704 1333640 1493516 2524315 0.024711 
14189396 7629868 4347071 11202734 0.160247 
12664447 4742771 1183126 7176029 0.083087 
16279950 13410232 5564411 15735066 0.177440 
4321088 3501309 3710834 4147836 0.046134 
17583429 11033998 13970578 15174553 0.219318 
13475641 7934955 6057204 11249513 0.161442 
6515837 5473705 2229973 6366608 0.071522 
16988534 10454350 3939506 14678115 0.195985 
11143651 4550716 2637508 7094789 0.091646 
4458356 2396206 426314 3422326 0.043941 
11164104 5530246 5180822 8414274 0.122846 
3828552 898000 272267 1597417 0.015639 
12624854 8329667 3565946 10877703 0.154746 
16945942 2304612 396384 4333224 0.054128 
14529371 12247274 3409356 14117901 0.163552 
10087033 256987 6993233 499151 0.004509 
16602871 15555155 1266034 16514230 0.151226 
6107757 1283241 4441240 2426819 0.020626 
17251408 4399721 2042854 7436556 0.097258 
14226116 4147939 5712481 7102130 0.083807 
5390221 2863075 3290032 3936119 0.049618 
1735125 431858 1010866 734597 0.007797 
14359979 5986266 7908561 9720410 0.129303 
11305921 339135 2941562 662607 0.006453 
18351644 11002055 6708075 15533657 0.223359 
18873009 4890471 13460907 8358762 0.108023 
4997102 440021 2053684 842431 0.007733 
9640750 5022500 3506633 6866833 0.080080 
8622409 1968605 5991397 3499527 0.040259 
2848525 775411 492977 1266176 0.015794 
6495776 3611600 3678735 5297041 0.073745 
2705134 1559518 1668026 2189728 0.026989 
9005548 1752228 339595 3170910 0.040685 
7772309 1057467 1048517 2001398 0.018182 
13829296 3644316 5776841 6260080 0.080153 
2489669 1818555 1103067 2307604 0.030539 
7752912 6423860 2776742 7533637 0.084687 
19123913 14831142 14760749 18148223 0.289031 
5728496 2505728 2479535 3934808 0.046510 
8507882 2151148 329896 3751951 0.045918 
15003658 8792868 6246563 12772576 0.186829 
10225144 1534421 7713508 2838154 0.032505 
19230692 4974621 10659951 8489285 0.106547 
19519354 10264710 17942763 15036948 0.190808 
5865002 2493074 4096991 3798255 0.044367 
10086512 7329593 3311312 9353199 0.139889 
4658196 2246563 2805401 3332048 0.041907 
9803513 2317913 4418636 4155352 0.043959 
15532009 12086441 7602337 14808049 0.195496 
16556243 9480249 16113649 13276040 0.170047 
11559901 7541454 10406530 9817488 0.132341 
14301398 10189271 3357468 13134732 0.177486 
13532090 4285946 5685551 7230147 0.100512 
5567796 1588249 1399929 2573275 0.033319 
3949151 1747723 2629909 2531597 0.030180 
4820174 487195 3614925 931654 0.008744 
5960462 1027311 5106436 1870245 0.020247 
18741015 3947771 9849963 7046554 0.077849 
11784242 8164272 338004 10783721 0.163583 
13518054 421888 8436049 830187 0.007343 
17594307 1339600 10855581 2552542 0.022224 
11895705 7040710 5803925 10051632 0.155224 
17944148 9196689 14546887 13761255 0.177652 
16028296 7381414 13696748 10614600 0.159091 
19977447 10097454 4818381 15419657 0.226740 
4797622 4252001 2496485 4756869 0.053583 
3274436 2519237 2114887 3224646 0.037289 
2015452 938838 630640 1386295 0.017737 
13799694 11652326 24552 13512165 0.163321 
14254715 1722354 4456254 3225598 0.034630 
4795869 2021167 2653188 3136620 0.040186 
4296028 486259 3374151 887468 0.008230 
13510974 12874139 835491 13457368 0.124586 
6385313 4308221 4947956 5693087 0.079762 
3371421 1230853 2943267 2017214 0.026445 
7851507 4996672 6639602 6734102 0.086037 
11134716 4150518 10437596 6724573 0.087272 
7130583 5728044 3884580 6851989 0.074178 
10314683 9799339 8148280 10297173 0.099902 
18733727 2058661 7823742 3513091 0.039124 
6148895 75295 1732214 149878 0.001101 
19198234 5735640 4890021 9605061 0.145318 
2708074 735505 1128122 1258182 0.014385 
2246210 257834 159789 487092 0.004962 
1761793 1098021 1018555 1543880 0.018672 
18591351 8855440 6360914 13569824 0.196091 
11211697 5728275 3112568 8856300 0.112286 
5847495 2758339 2368072 3992672 0.047257 
14282987 7034457 1515492 10839906 0.175585 
9489547 4222432 8251283 6339132 0.079207 
2008328 75199 1513006 147701 0.001211 
18823138 10029678 3733256 15027283 0.211985 
1665273 1017833 451639 1405173 0.017762 
10892722 5608594 10445162 7850052 0.095075 
3491591 2440849 558057 3148898 0.038210 
16458320 13963142 14312161 15767532 0.172496 
10397991 7233356 5254801 9550144 0.142082 
16245486 10781197 14833364 14424721 0.201647 
10528474 7499444 3482318 9313410 0.128283 
12534373 7573743 6474513 9998166 0.132232 
7059054 3696888 354855 5205024 0.069910 
18398544 3347442 14186951 6093913 0.080798 
12580169 1591965 5205545 2981540 0.029784 
3472891 1945568 512138 2733513 0.036222 
19480835 263083 12093907 522494 0.004546 
8455507 7345460 7267041 8303293 0.086384 
9015271 1861676 7557083 3285462 0.038690 
5839767 4571398 2422792 5496303 0.067365 
4210974 2320960 930199 3478376 0.044117 
7895322 6361796 570766 7546892 0.081795 
4585303 4139988 2237800 4528980 0.048142 
13184210 7346282 2613675 10313226 0.127430 
8604521 3223745 3150955 4913620 0.077604 
10786360 8284715 2105940 10309702 0.135352 
5903901 4591884 4402898 5652986 0.070673 
14387948 8317289 9857271 11775978 0.183525 
3465660 3369132 526785 3463242 0.029561 
18679396 16607924 5003837 18409333 0.263191 
19547937 11326004 13223986 16280377 0.191061 
12058703 5421279 11419876 8134311 0.111063 
2161669 973454 566092 1551664 0.020853 
12021116 9108525 2971192 11386263 0.141449 
17966854 15758129 8417435 17673486 0.241860 
4069470 2468757 589562 3415029 0.045637 
16645762 14789517 11518134 16398407 0.180144 
11257971 2260296 10536685 4085304 0.046672 
12125094 2444986 8976116 4252848 0.058340 
17128771 15935420 7874144 17054143 0.217289 
2514488 118776 2202188 229868 0.001871 
3843424 3661135 3596964 3836042 0.034274 
1133600 28564 670340 54664 0.000411 
18993126 4039423 10181513 7427315 0.080128 
10787842 5983089 6527160 8589966 0.120333 
1614270 1429477 1578094 1589244 0.017289 
19978004 12635143 10058661 18146117 0.277854 
5359881 1536160 1066426 2596248 0.029928 
